Label,x,y,elevation
CF221,-67.08427687,18.09877365,20
CF222,-67.08424329,18.08973827,27
CF223,-67.08420971,18.08070287,119
CF224,-67.08417614,18.07166748,186
CF225,-67.08414256,18.06263207,172
CF226,-67.084109,18.05359667,101
CF227,-67.08407543,18.04456126,49
CF228,-67.08404187,18.03552584,49
CF229,-67.08400831,18.02649043,30
CF230,-67.08397476,18.017455,17
CF231,-67.08394121,18.00841958,22
CF232,-67.08390766,17.99938415,70
CF233,-67.08387412,17.99034872,87
CF234,-67.08384058,17.98131329,48
CF235,-67.08385502,17.97230892,48
CF236,-67.08335261,17.96448734,24
CG175,-67.075934,18.51330431,17
CG176,-67.07632214,18.5053892,63
CG177,-67.07628889,18.49635427,82
CG178,-67.07625565,18.48731932,86
CG179,-67.0762224,18.47828437,95
CG180,-67.07618917,18.46924939,127
CG181,-67.07615593,18.4602144,127
CG182,-67.0761227,18.4511794,147
CG183,-67.07608947,18.44214438,182
CG184,-67.07605625,18.43310935,201
CG185,-67.07602302,18.42407431,217
CG186,-67.07598981,18.41503925,224
CG187,-67.07595659,18.40600418,226
CG188,-67.07592338,18.39696909,173
CG189,-67.07589017,18.387934,109
CG190,-67.07585697,18.37889889,91
CG191,-67.07582377,18.36986377,81
CG192,-67.07579057,18.36082863,75
CG193,-67.07575738,18.35179349,72
CG194,-67.07572419,18.34275833,75
CG195,-67.075691,18.33372316,97
CG196,-67.07565781,18.32468798,97
CG197,-67.07562463,18.31565279,136
CG198,-67.07559146,18.30661759,181
CG199,-67.07555828,18.29758238,214
CG200,-67.07552511,18.28854716,212
CG201,-67.07549195,18.27951192,98
CG202,-67.07545878,18.27047668,70
CG203,-67.07542562,18.26144143,84
CG204,-67.07539247,18.25240617,106
CG205,-67.07535932,18.2433709,162
CG206,-67.07532617,18.23433562,162
CG207,-67.07529302,18.22530034,188
CG208,-67.07525988,18.21626504,227
CG209,-67.07522674,18.20722974,270
CG210,-67.0751936,18.19819443,183
CG211,-67.07516047,18.18915911,223
CG212,-67.07512734,18.18012378,215
CG213,-67.07509422,18.17108845,156
CG214,-67.07506109,18.16205311,111
CG215,-67.07502798,18.15301776,95
CG216,-67.07499486,18.1439824,86
CG217,-67.07496175,18.13494704,74
CG218,-67.07492864,18.12591168,45
CG219,-67.07489554,18.1168763,29
CG220,-67.07486243,18.10784092,29
CG221,-67.07482934,18.09880554,22
CG222,-67.07479624,18.08977015,26
CG223,-67.07476315,18.08073476,60
CG224,-67.07473006,18.07169936,137
CG225,-67.07469698,18.06266395,142
CG226,-67.0746639,18.05362855,108
CG227,-67.07463082,18.04459313,52
CG228,-67.07459774,18.03555772,40
CG229,-67.07456467,18.0265223,23
CG230,-67.07453161,18.01748688,16
CG231,-67.07449854,18.00845145,25
CG232,-67.07446548,17.99941602,55
CG233,-67.07443242,17.99038059,83
CG234,-67.07439937,17.98134515,20
CG235,-67.07398586,17.97468347,20
CG235,-67.07851442,17.9680195,4
CH175,-67.06687364,18.51423427,0
CH176,-67.06685262,18.50542069,16
CH177,-67.06681986,18.49638576,82
CH178,-67.0667871,18.48735081,86
CH179,-67.06675435,18.47831585,95
CH180,-67.0667216,18.46928088,127
CH181,-67.06668885,18.46024589,127
CH182,-67.06665611,18.45121088,147
CH183,-67.06662337,18.44217586,168
CH184,-67.06659064,18.43314083,193
CH185,-67.0665579,18.42410578,201
CH186,-67.06652517,18.41507072,213
CH187,-67.06649245,18.40603565,206
CH188,-67.06645973,18.39700057,172
CH189,-67.06642701,18.38796547,120
CH190,-67.06639429,18.37893036,78
CH191,-67.06636158,18.36989523,69
CH192,-67.06632887,18.3608601,64
CH193,-67.06629617,18.35182495,64
CH194,-67.06626347,18.34278979,80
CH195,-67.06623077,18.33375462,107
CH196,-67.06619807,18.32471944,107
CH197,-67.06616538,18.31568425,140
CH198,-67.06613269,18.30664905,199
CH199,-67.06610001,18.29761383,183
CH200,-67.06606733,18.28857861,183
CH201,-67.06603465,18.27954338,187
CH202,-67.06600197,18.27050813,123
CH203,-67.0659693,18.26147288,86
CH204,-67.06593663,18.25243762,94
CH205,-67.06590397,18.24340235,188
CH206,-67.06587131,18.23436707,226
CH207,-67.06583865,18.22533178,216
CH208,-67.065806,18.21629648,259
CH209,-67.06577335,18.20726118,269
CH210,-67.0657407,18.19822586,238
CH211,-67.06570805,18.18919054,223
CH212,-67.06567541,18.18015521,184
CH213,-67.06564278,18.17111988,156
CH214,-67.06561014,18.16208454,156
CH215,-67.06557751,18.15304919,104
CH216,-67.06554488,18.14401383,80
CH217,-67.06551226,18.13497847,103
CH218,-67.06547964,18.1259431,99
CH219,-67.06544702,18.11690773,62
CH220,-67.06541441,18.10787235,38
CH221,-67.0653818,18.09883696,30
CH222,-67.06534919,18.08980157,29
CH223,-67.06531658,18.08076617,60
CH224,-67.06528398,18.07173077,102
CH225,-67.06525139,18.06269537,119
CH226,-67.06521879,18.05365996,86
CH227,-67.0651862,18.04462454,38
CH228,-67.06515361,18.03558913,27
CH229,-67.06512103,18.02655371,18
CH230,-67.06508845,18.01751828,13
CH231,-67.06505587,18.00848285,31
CH232,-67.0650233,17.99944742,50
CH233,-67.06499073,17.99041199,83
CH234,-67.06495816,17.98137655,83
CI175,-67.05752989,18.51420663,0
CI176,-67.05738309,18.50545171,16
CI177,-67.05735082,18.49641678,76
CI178,-67.05731855,18.48738183,88
CI179,-67.05728629,18.47834687,98
CI180,-67.05725403,18.46931189,108
CI181,-67.05722177,18.4602769,137
CI182,-67.05718952,18.4512419,160
CI183,-67.05715727,18.44220688,182
CI184,-67.05712502,18.43317184,197
CI185,-67.05709278,18.42413679,201
CI186,-67.05706054,18.41510173,206
CI187,-67.0570283,18.40606666,216
CI188,-67.05699607,18.39703157,156
CI189,-67.05696384,18.38799647,95
CI190,-67.05693162,18.37896136,82
CI191,-67.05689939,18.36992623,66
CI192,-67.05686717,18.3608911,64
CI193,-67.05683496,18.35185595,66
CI194,-67.05680274,18.34282079,72
CI195,-67.05677053,18.33378562,99
CI196,-67.05673833,18.32475043,99
CI197,-67.05670613,18.31571524,137
CI198,-67.05667393,18.30668004,146
CI199,-67.05664173,18.29764482,194
CI200,-67.05660954,18.2886096,200
CI201,-67.05657735,18.27957436,126
CI202,-67.05654516,18.27053912,107
CI203,-67.05651298,18.26150386,148
CI204,-67.0564808,18.2524686,176
CI205,-67.05644862,18.24343333,203
CI206,-67.05641645,18.23439804,241
CI207,-67.05638428,18.22536275,287
CI208,-67.05635211,18.21632746,312
CI209,-67.05631995,18.20729215,277
CI210,-67.05628779,18.19825683,289
CI211,-67.05625563,18.18922151,226
CI212,-67.05622348,18.18018618,226
CI213,-67.05619133,18.17115084,162
CI214,-67.05615918,18.1621155,230
CI215,-67.05612704,18.15308015,168
CI216,-67.0560949,18.14404479,114
CI217,-67.05606276,18.13500943,117
CI218,-67.05603063,18.12597406,101
CI219,-67.0559985,18.11693868,62
CI220,-67.05596637,18.1079033,50
CI221,-67.05593425,18.09886791,41
CI222,-67.05590213,18.08983252,67
CI223,-67.05587002,18.08079712,58
CI224,-67.0558379,18.07176172,96
CI225,-67.05580579,18.06272631,91
CI226,-67.05577369,18.0536909,61
CI227,-67.05574158,18.04465549,32
CI228,-67.05570948,18.03562007,20
CI229,-67.05567738,18.02658465,15
CI230,-67.05564529,18.01754922,13
CI231,-67.0556132,18.00851379,11
CI232,-67.05558111,17.99947836,42
CI233,-67.05554903,17.99044292,64
CI234,-67.05551695,17.98140749,64
CI235,-67.05578624,17.97555219,36
CJ175,-67.04803109,18.51324346,9
CJ176,-67.04791355,18.50548227,54
CJ177,-67.04788177,18.49644734,82
CJ178,-67.04785,18.48741239,94
CJ179,-67.04781822,18.47837742,103
CJ180,-67.04778645,18.46934244,118
CJ181,-67.04775469,18.46030745,153
CJ182,-67.04772292,18.45127244,181
CJ183,-67.04769116,18.44223742,194
CJ184,-67.04765941,18.43320239,208
CJ185,-67.04762765,18.42416734,214
CJ186,-67.0475959,18.41513227,223
CJ187,-67.04756416,18.4060972,241
CJ188,-67.04753241,18.39706211,241
CJ189,-67.04750067,18.38802701,164
CJ190,-67.04746893,18.37899189,100
CJ191,-67.0474372,18.36995677,81
CJ192,-67.04740547,18.36092163,65
CJ193,-67.04737374,18.35188648,64
CJ194,-67.04734202,18.34285132,65
CJ195,-67.0473103,18.33381614,65
CJ196,-67.04727858,18.32478096,76
CJ197,-67.04724687,18.31574576,107
CJ198,-67.04721515,18.30671056,185
CJ199,-67.04718345,18.29767534,164
CJ200,-67.04715174,18.28864012,132
CJ201,-67.04712004,18.27960488,126
CJ202,-67.04708834,18.27056963,103
CJ203,-67.04705665,18.26153438,168
CJ204,-67.04702496,18.25249911,202
CJ205,-67.04699327,18.24346384,249
CJ206,-67.04696158,18.23442855,273
CJ207,-67.0469299,18.22539326,273
CJ208,-67.04689822,18.21635796,343
CJ209,-67.04686655,18.20732265,296
CJ210,-67.04683488,18.19828734,285
CJ211,-67.04680321,18.18925201,301
CJ212,-67.04677154,18.18021668,252
CJ213,-67.04673988,18.17118134,208
CJ214,-67.04670822,18.162146,271
CJ215,-67.04667657,18.15311065,200
CJ216,-67.04664492,18.14407529,149
CJ217,-67.04661327,18.13503992,122
CJ218,-67.04658162,18.12600455,107
CJ219,-67.04654998,18.11696917,83
CJ220,-67.04651834,18.10793379,50
CJ221,-67.0464867,18.0988984,46
CJ222,-67.04645507,18.08986301,63
CJ223,-67.04642344,18.08082761,74
CJ224,-67.04639182,18.0717922,81
CJ225,-67.04636019,18.06275679,100
CJ226,-67.04632857,18.05372138,88
CJ227,-67.04629696,18.04468597,56
CJ228,-67.04626535,18.03565054,31
CJ229,-67.04623374,18.02661512,20
CJ230,-67.04620213,18.01757969,10
CJ231,-67.04617053,18.00854426,10
CJ232,-67.04613893,17.99950883,42
CJ233,-67.04610733,17.99047339,69
CJ234,-67.04607574,17.98143795,69
CJ235,-67.04611741,17.97426585,35
CJ235,-67.04258584,17.97020268,5
CK175,-67.03905001,18.51294027,5
CK176,-67.03844402,18.50551236,56
CK177,-67.03841273,18.49647742,84
CK178,-67.03838144,18.48744247,102
CK179,-67.03835016,18.47840751,118
CK180,-67.03831888,18.46937253,136
CK181,-67.0382876,18.46033753,160
CK182,-67.03825633,18.45130252,190
CK183,-67.03822506,18.4422675,190
CK184,-67.03819379,18.43323246,201
CK185,-67.03816252,18.42419741,232
CK186,-67.03813126,18.41516235,232
CK187,-67.0381,18.40612727,245
CK188,-67.03806875,18.39709218,266
CK189,-67.0380375,18.38805708,164
CK190,-67.03800625,18.37902196,98
CK191,-67.03797501,18.36998683,87
CK192,-67.03794376,18.36095169,70
CK193,-67.03791252,18.35191654,64
CK194,-67.03788129,18.34288138,70
CK195,-67.03785006,18.3338462,70
CK196,-67.03781883,18.32481102,91
CK197,-67.0377876,18.31577582,126
CK198,-67.03775638,18.30674061,136
CK199,-67.03772516,18.2977054,157
CK200,-67.03769395,18.28867017,112
CK201,-67.03766273,18.27963493,83
CK202,-67.03763152,18.27059968,95
CK203,-67.03760032,18.26156443,123
CK204,-67.03756911,18.25252916,193
CK205,-67.03753791,18.24349388,281
CK206,-67.03750672,18.2344586,290
CK207,-67.03747552,18.22542331,296
CK208,-67.03744433,18.216388,337
CK209,-67.03741315,18.20735269,326
CK210,-67.03738196,18.19831738,300
CK211,-67.03735078,18.18928205,259
CK212,-67.03731961,18.18024672,239
CK213,-67.03728843,18.17121138,280
CK214,-67.03725726,18.16217603,339
CK215,-67.03722609,18.15314068,273
CK216,-67.03719493,18.14410532,180
CK217,-67.03716377,18.13506995,156
CK218,-67.03713261,18.12603458,155
CK219,-67.03710145,18.1169992,155
CK220,-67.0370703,18.10796381,136
CK221,-67.03703915,18.09892842,59
CK222,-67.03700801,18.08989303,49
CK223,-67.03697687,18.08085763,57
CK224,-67.03694573,18.07182222,82
CK225,-67.03691459,18.06278681,105
CK226,-67.03688346,18.0537514,91
CK227,-67.03685233,18.04471598,43
CK228,-67.03682121,18.03568056,24
CK229,-67.03679008,18.02664513,15
CK230,-67.03675896,18.0176097,10
CK231,-67.03672785,18.00857427,8
CK232,-67.03669673,17.99953883,35
CK233,-67.03666562,17.99050339,49
CK234,-67.03663452,17.98146795,49
CK235,-67.03772415,17.97457197,27
CL175,-67.03095166,18.51103201,35
CL176,-67.02897448,18.50554198,61
CL177,-67.02894368,18.49650704,61
CL178,-67.02891288,18.48747209,88
CL179,-67.02888209,18.47843712,104
CL180,-67.0288513,18.46940214,122
CL181,-67.02882051,18.46036715,139
CL182,-67.02878973,18.45133214,159
CL183,-67.02875894,18.44229711,188
CL184,-67.02872817,18.43326207,201
CL185,-67.02869739,18.42422702,247
CL186,-67.02866662,18.41519195,240
CL187,-67.02863585,18.40615688,245
CL188,-67.02860508,18.39712178,264
CL189,-67.02857432,18.38808668,179
CL190,-67.02854356,18.37905156,105
CL191,-67.02851281,18.37001643,95
CL192,-67.02848205,18.36098129,72
CL193,-67.0284513,18.35194614,64
CL194,-67.02842056,18.34291097,83
CL195,-67.02838981,18.3338758,83
CL196,-67.02835907,18.32484061,83
CL197,-67.02832834,18.31580541,102
CL198,-67.0282976,18.3067702,113
CL199,-67.02826687,18.29773498,138
CL200,-67.02823615,18.28869976,129
CL201,-67.02820542,18.27966452,108
CL202,-67.0281747,18.27062927,124
CL203,-67.02814398,18.26159401,194
CL204,-67.02811327,18.25255874,261
CL205,-67.02808256,18.24352346,299
CL206,-67.02805185,18.23448818,301
CL207,-67.02802114,18.22545288,304
CL208,-67.02799044,18.21641758,368
CL209,-67.02795974,18.20738227,368
CL210,-67.02792904,18.19834695,302
CL211,-67.02789835,18.18931162,269
CL212,-67.02786766,18.18027629,284
CL213,-67.02783698,18.17124094,284
CL214,-67.02780629,18.1622056,400
CL215,-67.02777561,18.15317024,375
CL216,-67.02774494,18.14413488,319
CL217,-67.02771426,18.13509951,237
CL218,-67.02768359,18.12606413,233
CL219,-67.02765293,18.11702875,155
CL220,-67.02762226,18.10799337,85
CL221,-67.0275916,18.09895798,88
CL222,-67.02756094,18.08992258,68
CL223,-67.02753029,18.08088718,57
CL224,-67.02749964,18.07185177,129
CL225,-67.02746899,18.06281636,113
CL226,-67.02743834,18.05378094,75
CL227,-67.0274077,18.04474552,34
CL228,-67.02737706,18.0357101,18
CL229,-67.02734643,18.02667467,11
CL230,-67.02731579,18.01763924,8
CL231,-67.02728517,18.00860381,7
CL232,-67.02725454,17.99956837,14
CL233,-67.02722392,17.99053293,33
CL234,-67.0271933,17.98149749,33
CL235,-67.02668069,17.97510106,26
CM175,-67.01862971,18.51124646,0
CM175,-67.02422775,18.51008146,0
CM176,-67.01950452,18.50557071,35
CM177,-67.01947463,18.4965362,61
CM178,-67.01944432,18.48750124,80
CM179,-67.01941402,18.47846628,101
CM180,-67.01938371,18.46943129,118
CM181,-67.01935342,18.46039629,146
CM182,-67.01932312,18.45136128,163
CM183,-67.01929283,18.44232626,188
CM184,-67.01926254,18.43329122,202
CM185,-67.01923225,18.42425616,226
CM186,-67.01920197,18.4152211,244
CM187,-67.01917169,18.40618601,269
CM188,-67.01914142,18.39715092,230
CM189,-67.01911114,18.38811582,166
CM190,-67.01908087,18.3790807,166
CM191,-67.0190506,18.37004557,111
CM192,-67.01902034,18.36101042,95
CM193,-67.01899008,18.35197527,70
CM194,-67.01895982,18.3429401,64
CM195,-67.01892957,18.33390493,64
CM196,-67.01889932,18.32486974,68
CM197,-67.01886907,18.31583454,97
CM198,-67.01883882,18.30679933,112
CM199,-67.01880858,18.29776411,153
CM200,-67.01877834,18.28872888,176
CM201,-67.01874811,18.27969363,149
CM202,-67.01871787,18.27065838,115
CM203,-67.01868764,18.26162312,191
CM204,-67.01865742,18.25258785,278
CM205,-67.01862719,18.24355257,290
CM206,-67.01859697,18.23451729,309
CM207,-67.01856676,18.22548199,340
CM208,-67.01853654,18.21644669,368
CM209,-67.01850633,18.20741137,417
CM210,-67.01847612,18.19837605,399
CM211,-67.01844592,18.18934072,367
CM212,-67.01841572,18.18030539,341
CM213,-67.01838552,18.17127005,377
CM214,-67.01835532,18.16223469,511
CM215,-67.01832513,18.15319934,401
CM216,-67.01829494,18.14416397,303
CM217,-67.01826476,18.1351286,237
CM218,-67.01823457,18.12609323,225
CM219,-67.01820439,18.11705785,189
CM220,-67.01817422,18.10802246,135
CM221,-67.01814404,18.09898706,108
CM222,-67.01811387,18.08995167,66
CM223,-67.01808371,18.08091626,79
CM224,-67.01805354,18.07188085,120
CM225,-67.01802338,18.06284544,120
CM226,-67.01799322,18.05381002,124
CM227,-67.01796307,18.0447746,71
CM228,-67.01793292,18.03573918,24
CM229,-67.01790277,18.02670375,12
CM230,-67.01787262,18.01766832,8
CM231,-67.01784248,18.00863288,7
CM232,-67.01781234,17.99959744,22
CM233,-67.01778221,17.990562,39
CM234,-67.01776605,17.98155085,39
CM235,-67.01455475,17.9741882,23
CM235,-67.02013516,17.97440483,23
CN175,-67.01377897,18.51062033,0
CN176,-67.01045177,18.5050469,28
CN177,-67.01000557,18.49656488,56
CN178,-67.00997576,18.48752993,88
CN179,-67.00994594,18.47849496,107
CN180,-67.00991613,18.46945997,127
CN181,-67.00988632,18.46042497,148
CN182,-67.00985651,18.45138996,160
CN183,-67.00982671,18.44235493,184
CN184,-67.00979691,18.43331989,184
CN185,-67.00976711,18.42428484,209
CN186,-67.00973732,18.41524977,231
CN187,-67.00970753,18.40621469,264
CN188,-67.00967774,18.39717959,271
CN189,-67.00964796,18.38814448,187
CN190,-67.00961818,18.37910936,128
CN191,-67.0095884,18.37007423,144
CN192,-67.00955862,18.36103909,101
CN193,-67.00952885,18.35200393,72
CN194,-67.00949908,18.34296876,64
CN195,-67.00946932,18.33393359,64
CN196,-67.00943956,18.3248984,73
CN197,-67.0094098,18.31586319,104
CN198,-67.00938004,18.30682798,117
CN199,-67.00935029,18.29779276,142
CN200,-67.00932053,18.28875753,184
CN201,-67.00929079,18.27972229,149
CN202,-67.00926104,18.27068703,121
CN203,-67.0092313,18.26165177,121
CN204,-67.00920156,18.2526165,190
CN205,-67.00917183,18.24358122,234
CN206,-67.0091421,18.23454593,273
CN207,-67.00911237,18.22551063,307
CN208,-67.00908264,18.21647533,356
CN209,-67.00905292,18.20744001,439
CN210,-67.0090232,18.19840469,417
CN211,-67.00899348,18.18936936,386
CN212,-67.00896377,18.18033402,408
CN213,-67.00893406,18.17129868,469
CN214,-67.00890435,18.16226333,559
CN215,-67.00887465,18.15322797,490
CN216,-67.00884495,18.1441926,347
CN217,-67.00881525,18.13515723,283
CN218,-67.00878555,18.12612185,269
CN219,-67.00875586,18.11708647,215
CN220,-67.00872617,18.10805108,215
CN221,-67.00869648,18.09901569,167
CN222,-67.0086668,18.08998029,124
CN223,-67.00863712,18.08094488,86
CN224,-67.00860744,18.07190947,81
CN225,-67.00857777,18.06287406,116
CN226,-67.0085481,18.05383864,115
CN227,-67.00851843,18.04480322,55
CN228,-67.00848877,18.03576779,25
CN229,-67.00845911,18.02673236,10
CN230,-67.00842945,18.01769693,7
CN231,-67.00839979,18.00866149,7
CN232,-67.00837014,17.99962605,23
CN233,-67.00834049,17.99059061,56
CN234,-67.00831084,17.98155516,56
CN235,-67.00826473,17.97253351,23
CN236,-67.00815805,17.9661454,0
CO176,-67.00123759,18.50309285,49
CO177,-67.00053652,18.4965931,65
CO178,-67.00050719,18.48755815,67
CO179,-67.00047786,18.47852318,91
CO180,-67.00044854,18.46948819,108
CO181,-67.00041922,18.46045319,132
CO182,-67.0003899,18.45141817,148
CO183,-67.00036059,18.44238314,170
CO184,-67.00033128,18.4333481,191
CO185,-67.00030197,18.42431304,228
CO186,-67.00027267,18.41527797,270
CO187,-67.00024337,18.40624289,294
CO188,-67.00021407,18.3972078,289
CO189,-67.00018477,18.38817269,207
CO190,-67.00015548,18.37913757,169
CO191,-67.00012619,18.37010243,119
CO192,-67.00009691,18.36106729,98
CO193,-67.00006762,18.35203213,67
CO194,-67.00003834,18.34299696,64
CO195,-67.00000907,18.33396178,64
CO196,-66.99997979,18.32492659,80
CO197,-66.99995052,18.31589139,99
CO198,-66.99992125,18.30685617,99
CO199,-66.99989199,18.29782095,136
CO200,-66.99986273,18.28878571,168
CO201,-66.99983347,18.27975047,192
CO202,-66.99980421,18.27071522,125
CO203,-66.99977496,18.26167995,172
CO204,-66.99974571,18.25264468,195
CO205,-66.99971646,18.2436094,234
CO206,-66.99968722,18.23457411,264
CO207,-66.99965798,18.22553881,314
CO208,-66.99962874,18.2165035,370
CO209,-66.9995995,18.20746819,466
CO210,-66.99957027,18.19843286,423
CO211,-66.99954104,18.18939753,417
CO212,-66.99951182,18.18036219,466
CO213,-66.99948259,18.17132685,508
CO214,-66.99945337,18.16229149,638
CO215,-66.99942416,18.15325613,638
CO216,-66.99939494,18.14422077,606
CO217,-66.99936573,18.13518539,399
CO218,-66.99933653,18.12615002,361
CO219,-66.99930732,18.11711463,299
CO220,-66.99927812,18.10807924,242
CO221,-66.99924892,18.09904384,157
CO222,-66.99921973,18.09000844,131
CO223,-66.99919053,18.08097304,104
CO224,-66.99916134,18.07193762,82
CO225,-66.99913216,18.06290221,110
CO226,-66.99910297,18.05386679,106
CO227,-66.99907379,18.04483136,56
CO228,-66.99904462,18.03579594,31
CO229,-66.99901544,18.0267605,10
CO230,-66.99898627,18.01772507,7
CO231,-66.9989571,18.00868963,11
CO232,-66.99892794,17.99965419,11
CO233,-66.99889877,17.99061875,32
CO234,-66.99886961,17.9815833,32
CO235,-67.0002122,17.97431552,36
CO236,-67.00249734,17.96671111,9
CP176,-66.9944411,18.50173544,0
CP177,-66.99143271,18.49620627,56
CP178,-66.99103862,18.4875859,79
CP179,-66.99100978,18.47855092,97
CP180,-66.99098095,18.46951594,105
CP181,-66.99095212,18.46048093,125
CP182,-66.99092329,18.45144592,153
CP183,-66.99089447,18.44241089,184
CP184,-66.99086564,18.43337584,207
CP185,-66.99083683,18.42434079,238
CP186,-66.99080801,18.41530571,272
CP187,-66.9907792,18.40627063,298
CP188,-66.99075039,18.39723553,283
CP189,-66.99072158,18.38820042,189
CP190,-66.99069278,18.3791653,149
CP191,-66.99066398,18.37013016,174
CP192,-66.99063518,18.36109502,133
CP193,-66.99060639,18.35205986,95
CP194,-66.9905776,18.34302469,74
